feature,note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword
ai-literature,66ea7037000000000c018dbd,normal,AI 写书， 15天收入1491元，美元！,"AI 写书， 9月1-18日收入1491.36元， 美元！ 也就是人民币10439.52元。 一月收入往少里算2000美元， 半年12000，一年24000美元，即170400 人民币。
AI 写书，亚马逊电子书店出版，七十二小时上架。不需要懂英文，看不懂界面没关系，会中文完全可以直接写出英文书。
大家知道亚马逊上的出书策略是写100本，其中20%即20本能带来收入，其他则忽略不计。则一年收入170400人民币*20=3408000人民币。
AI辅助，一下午大概可以写两本书。 若读者选择打印实体书则收入更高。
首先， 距离差产生信息差。美国在地球背面，距离上是离中国最远的国家。 远还没用，富才行。 目前美国依然是全球唯一超级大国，这是写入中国政治课本的。
其次是人力成本差。虽然中国人力成本大幅提高，但温家宝总理也说了，目前我们连圆珠笔笔芯的钢珠都做不出来，承认现实才是尊重现实。
第三我没时间分享 更没时间收徒。 因为培训的前提是本行业不赚钱了然后利用信息差去搞关于本行业的培训去赚钱，而我无论收多高的学费都不如目前的性价比高，所以没必要去赚培训的钱。写出来只是让大家知道人生有很多可能性，多一个选择。 唉，在小红书我连换行和插入表情都不会，也不学，因为性价比没有写书高，不用左右滑了，我只有时间放一张截图 嘿嘿嘿 如果后期不忙了可能回一下关注的小姐妹。#ai写作[话题]# #亚马逊出书[话题]# #ai赚钱[话题]##AI[话题]##ai写作[话题]##ai绘画[话题]# #ai视频[话题]# #ai视频生成[话题]#",,1726640183000,1728096921000,5ea50c150000000001007c5c,AI写书兔,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317u1qijb3u005nl51gag8v2sldtren8,2747,3209,330,563,广东,http://sns-webpic-qc.xhscdn.com/202410140926/6cc30a24ab668a0985e4a8858270f78e/1040g0083186mrgrrju005nl51gag8v2s5d9kp9o!nd_dft_wgth_webp_3,"ai写作,亚马逊出书,ai赚钱,AI,ai绘画,ai视频,ai视频生成",1728869201672,https://www.xiaohongshu.com/explore/66ea7037000000000c018dbd?xsec_token=ABcBijMBIi3jMydcXetezIs_HizTiMfJF4w823cmO1E6w=&xsec_source=pc_search,ai写小说
ai-literature,66ea7037000000000c018dbd,normal,AI 写书， 15天收入1491元，美元！,"AI 写书， 9月1-18日收入1491.36元， 美元！ 也就是人民币10439.52元。 一月收入往少里算2000美元， 半年12000，一年24000美元，即170400 人民币。
AI 写书，亚马逊电子书店出版，七十二小时上架。不需要懂英文，看不懂界面没关系，会中文完全可以直接写出英文书。
大家知道亚马逊上的出书策略是写100本，其中20%即20本能带来收入，其他则忽略不计。则一年收入170400人民币*20=3408000人民币。
AI辅助，一下午大概可以写两本书。 若读者选择打印实体书则收入更高。
首先， 距离差产生信息差。美国在地球背面，距离上是离中国最远的国家。 远还没用，富才行。 目前美国依然是全球唯一超级大国，这是写入中国政治课本的。
其次是人力成本差。虽然中国人力成本大幅提高，但温家宝总理也说了，目前我们连圆珠笔笔芯的钢珠都做不出来，承认现实才是尊重现实。
第三我没时间分享 更没时间收徒。 因为培训的前提是本行业不赚钱了然后利用信息差去搞关于本行业的培训去赚钱，而我无论收多高的学费都不如目前的性价比高，所以没必要去赚培训的钱。写出来只是让大家知道人生有很多可能性，多一个选择。 唉，在小红书我连换行和插入表情都不会，也不学，因为性价比没有写书高，不用左右滑了，我只有时间放一张截图 嘿嘿嘿 如果后期不忙了可能回一下关注的小姐妹。#ai写作[话题]# #亚马逊出书[话题]# #ai赚钱[话题]##AI[话题]##ai写作[话题]##ai绘画[话题]# #ai视频[话题]# #ai视频生成[话题]#",,1726640183000,1728096921000,5ea50c150000000001007c5c,AI写书兔,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317u1qijb3u005nl51gag8v2sldtren8,2747,3209,330,563,广东,http://sns-webpic-qc.xhscdn.com/202410140951/4d2c4d6c51d28491a5fc2cbdae4eafd0/1040g0083186mrgrrju005nl51gag8v2s5d9kp9o!nd_dft_wgth_webp_3,"ai写作,亚马逊出书,ai赚钱,AI,ai绘画,ai视频,ai视频生成",1728870682488,https://www.xiaohongshu.com/explore/66ea7037000000000c018dbd?xsec_token=ABSHUqgm5sanSrr0iHQnQMw_MFa7xccVbWLsBN98OtpyU=&xsec_source=pc_search,ai写小说
ai-literature,66ea7037000000000c018dbd,normal,AI 写书， 15天收入1491元，美元！,"AI 写书， 9月1-18日收入1491.36元， 美元！ 也就是人民币10439.52元。 一月收入往少里算2000美元， 半年12000，一年24000美元，即170400 人民币。
AI 写书，亚马逊电子书店出版，七十二小时上架。不需要懂英文，看不懂界面没关系，会中文完全可以直接写出英文书。
大家知道亚马逊上的出书策略是写100本，其中20%即20本能带来收入，其他则忽略不计。则一年收入170400人民币*20=3408000人民币。
AI辅助，一下午大概可以写两本书。 若读者选择打印实体书则收入更高。
首先， 距离差产生信息差。美国在地球背面，距离上是离中国最远的国家。 远还没用，富才行。 目前美国依然是全球唯一超级大国，这是写入中国政治课本的。
其次是人力成本差。虽然中国人力成本大幅提高，但温家宝总理也说了，目前我们连圆珠笔笔芯的钢珠都做不出来，承认现实才是尊重现实。
第三我没时间分享 更没时间收徒。 因为培训的前提是本行业不赚钱了然后利用信息差去搞关于本行业的培训去赚钱，而我无论收多高的学费都不如目前的性价比高，所以没必要去赚培训的钱。写出来只是让大家知道人生有很多可能性，多一个选择。 唉，在小红书我连换行和插入表情都不会，也不学，因为性价比没有写书高，不用左右滑了，我只有时间放一张截图 嘿嘿嘿 如果后期不忙了可能回一下关注的小姐妹。#ai写作[话题]# #亚马逊出书[话题]# #ai赚钱[话题]##AI[话题]##ai写作[话题]##ai绘画[话题]# #ai视频[话题]# #ai视频生成[话题]#",,1726640183000,1728096921000,5ea50c150000000001007c5c,AI写书兔,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317u1qijb3u005nl51gag8v2sldtren8,2748,3209,330,563,广东,http://sns-webpic-qc.xhscdn.com/202410141138/23e19803540f6aefcc44da100e99bae4/1040g0083186mrgrrju005nl51gag8v2s5d9kp9o!nd_dft_wgth_webp_3,"ai写作,亚马逊出书,ai赚钱,AI,ai绘画,ai视频,ai视频生成",1728877104238,https://www.xiaohongshu.com/explore/66ea7037000000000c018dbd?xsec_token=ABSHUqgm5sanSrr0iHQnQMw_MFa7xccVbWLsBN98OtpyU=&xsec_source=pc_search,ai写小说
ai-print,6373518e000000002301c3da,normal,Ai绘画 画的还不错,"关键词：两个人 帅哥美女
哈哈哈哈哈随便写的 出来的效果还不错满意！经过我的好多次试验感觉图片相关性可以调小点30-40左右会漫画一点 调高的话就会更写实一点 看自己选择啦#Ai绘画[话题]# #二次元[话题]#",,1668501902000,1668502035000,5c11ec1f000000000700da01,凌晨阿源,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30o14s0s3i0004bv1alm1vmg1k247bv0,5.8万,3440,1256,931,,"http://sns-webpic-qc.xhscdn.com/202410071453/9a80bcf46108ea47c96a13167b68b62e/0302bf0173psox54b29010zwgs80p97p82!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071453/5b137434ac7173fd307dc22f8729942e/0302bf0173psox54b29010zwgs81kabwcp!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071453/0d274d565d85870cc5888e792438d360/0302bf0173psox54b29010zwgs825mrlze!nd_dft_wlteh_webp_3","Ai绘画,二次元",1728284051096,https://www.xiaohongshu.com/explore/6373518e000000002301c3da?xsec_token=AB6kgKmE9bkpAm3-ajSHrOuVI4t41NJkRu36G26R_LNq4=&xsec_source=pc_search,AI绘画
ai-print,6523ca56000000001f03c258,normal,Ai摄影|10秒一键画头发??修图3??篇??,"[哇R]呼声最大的AI画头发的修图流程来啦[哇R]
[自拍R]操作简单，有手就能画[暗中观察R]
[派对R]下次大家想看什么修图技巧呢[偷笑R]
??第一步：在PS中选取头发颜色，新建图层，按照头发走向随便画??
??第二步：输入关键词，输入要修改的发色，以及要发型，例如:disheveled hair,pink hair,long hair
??第三步：图生图-局部重绘中画出要生成头发的部分
??第四步：调整参数，调整图片尺寸，相关主要参数放在???4??，用红框做了标注??开启Controlnet，DW openpose
?第五步：简单换个背景[doge]
分享关于发型的prompt：
very long hair-超长发，disheveled hair-蓬松的头发
wavy hair,-波浪形头发，messy hair-凌乱的头发
#后期修图[话题]#   #cosplay[话题]#   #漫展[话题]# #漫展返图[话题]#  #AI绘画有点东西[话题]# #AI教程[话题]#  #Al摄影[话题]# #场照[话题]# #深圳国际电玩节[话题]# #prompt分享[话题]# #stablediffusion[话题]#  #StableDiffusion[话题]#   #我和Al有画说[话题]#   #cos后期[话题]#   #深圳漫展[话题]# #cos场照[话题]# #USOB黑猪的AI作品[话题]#    #Ai绘画[话题]#  #Midjourney[话题]# #ai摄影[话题]# #广州漫展[话题]# #想看SD那种修图技巧呢[投票]#",,1696844374000,1696844375000,60cecd040000000001009b52,USOB黑猪,https://sns-avatar-qc.xhscdn.com/avatar/61136afe8f32e388ad4d710e.jpg,1万,8686,296,797,,"http://sns-webpic-qc.xhscdn.com/202410071337/ca9ab5d8b3f140d5197a77e7f3b51e20/1040g00830q0km4cm74005o6epk2096qi3nrncag!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071337/e022bd74319e7b4deca9d63a0550eee6/1040g00830q0km4cm740g5o6epk2096qi0gaddb0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071337/cdba2f80187dd5e08784a21b3d0d01e3/1040g00830q0km4cm74105o6epk2096qiobal98g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071337/56fd273658b2ffe12549f59924c12fcb/1040g00830q0km4cm741g5o6epk2096qi0j0l6go!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071337/795de15e5bf1c5ef03aec54984ad08ed/1040g00830q0km4cm74205o6epk2096qicb4hiko!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071337/f14e3f0b40f9d2517c62af5a45757695/1040g00830q0km4cm742g5o6epk2096qiv24rp1g!nd_dft_wlteh_webp_3","后期修图,cosplay,漫展,漫展返图,AI绘画有点东西,AI教程,Al摄影,场照,深圳国际电玩节,prompt分享,stablediffusion,StableDiffusion,我和Al有画说,cos后期,深圳漫展,cos场照,USOB黑猪的AI作品,Ai绘画,Midjourney,ai摄影,广州漫展",1728279480526,https://www.xiaohongshu.com/explore/6523ca56000000001f03c258?xsec_token=ABPMMsLRdfR7Vici2dzIttd0MKdvSyXGQQRX7MoV-7M-A=&xsec_source=pc_search,AI绘画
ai-print,656affb4000000003a0089a7,normal,真的是心动的感觉吖,#Ai绘画[话题]# #AIGC[话题]# #时尚穿搭[话题]# #心动的感觉[话题]# #OOTD穿搭[话题]# #手机壁纸[话题]# #高清头像[话题]# #女生必看[话题]#,,1701511092000,1701511092000,642d63000000000011023705,小梵之屋,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30s9jvem32o005p1dcc04cdo516o1v10,7924,3159,294,335,,"http://sns-webpic-qc.xhscdn.com/202410071317/958185320b2f377f5107b31a6004ca78/1040g2sg30s65u2bc2i005p1dcc04cdo552g56ao!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071317/36d720e0164f19f241234243dac50dc9/1040g2sg30s65u2bc2i0g5p1dcc04cdo5b7pc790!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071317/6f28cce7344401797b4a4267fcf8b063/1040g2sg30s65u2bc2i105p1dcc04cdo5kcgu1no!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071317/9c5def983dfe02d7e882205e5a161773/1040g2sg30s65u2bc2i1g5p1dcc04cdo536ctmhg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071317/2b0052249eb6da2b8df5fa7dcaf4d64e/1040g2sg30s65u2bc2i205p1dcc04cdo5ojoulgg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071317/24a1e873b1c35e729f5073e7358d6081/1040g2sg30s65u2bc2i2g5p1dcc04cdo5qsivdp0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071317/98db4d59004dede0fdca9500e6e69121/1040g2sg30s65u2bc2i305p1dcc04cdo5rc282n8!nd_dft_wlteh_webp_3","Ai绘画,AIGC,时尚穿搭,心动的感觉,OOTD穿搭,手机壁纸,高清头像,女生必看",1728278272578,https://www.xiaohongshu.com/explore/656affb4000000003a0089a7?xsec_token=ABMe3Zc9QUZiDcdTMB2_Dvj5zeKQ2h-iHhN4ydYrzuCSI=&xsec_source=pc_search,AI绘画
ai-print,656affb4000000003a0089a7,normal,真的是心动的感觉吖,#Ai绘画[话题]# #AIGC[话题]# #时尚穿搭[话题]# #心动的感觉[话题]# #OOTD穿搭[话题]# #手机壁纸[话题]# #高清头像[话题]# #女生必看[话题]#,,1701511092000,1701511092000,642d63000000000011023705,小梵之屋,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30s9jvem32o005p1dcc04cdo516o1v10,7925,3159,294,335,,"http://sns-webpic-qc.xhscdn.com/202410071432/a06a3f04706aab93989df12ec382ebe3/1040g2sg30s65u2bc2i005p1dcc04cdo552g56ao!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071432/74748398a04dd5b0c7350caf1e859d22/1040g2sg30s65u2bc2i0g5p1dcc04cdo5b7pc790!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071432/d82610aa9e7ed68213cc6102c2eb61f8/1040g2sg30s65u2bc2i105p1dcc04cdo5kcgu1no!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071432/396a1368af84968a3034eeefcb869aac/1040g2sg30s65u2bc2i1g5p1dcc04cdo536ctmhg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071432/3752188c909e1a2eef61e33cf39a024e/1040g2sg30s65u2bc2i205p1dcc04cdo5ojoulgg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071432/d4418655c33cbad5f78ebd9551229c9c/1040g2sg30s65u2bc2i2g5p1dcc04cdo5qsivdp0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071432/db9841920008bc8ac6bce0bd99801511/1040g2sg30s65u2bc2i305p1dcc04cdo5rc282n8!nd_dft_wlteh_webp_3","Ai绘画,AIGC,时尚穿搭,心动的感觉,OOTD穿搭,手机壁纸,高清头像,女生必看",1728282754445,https://www.xiaohongshu.com/explore/656affb4000000003a0089a7?xsec_token=ABMe3Zc9QUZiDcdTMB2_Dvj5zeKQ2h-iHhN4ydYrzuCSI=&xsec_source=pc_search,AI绘画
ai-print,656b11aa000000000901c9e2,normal,狗姨Ai绘画10次后??,#我惊呆了[话题]# #这就很离谱[话题]# #Ai绘画[话题]# #AI绘画有点东西[话题]# #记录吧就现在[话题]# #二次元[话题]# #我爱二次元[话题]# #少女壁纸[话题]# #二次元动漫壁纸[话题]# #动漫壁纸[话题]# #搞笑照片[话题]# #沙雕搞笑[话题]# #狗子成精了[话题]# #狗子的日常[话题]#,,1701515690000,1701577943000,64a38df5000000002b008891,小陈爱捣鼓,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30ntm2s77hc6g5p53hnqqp24hjjhgi68,1.2万,1958,293,52,,"http://sns-webpic-qc.xhscdn.com/202410071337/d8c54fd0aeb115684631f7d951d3ba7a/1040g2sg30s684q6c2m6g5p53hnqqp24hv4rq6fg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071337/9e4a475c15ec1499783cfd20632157bb/1040g2sg30s684q6c2m4g5p53hnqqp24hokraan8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071337/d081194aaf6bddf84884ca42c82787f0/1040g2sg30s684q6c2m305p53hnqqp24hv587ij8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071337/08bd49dbf4489b40caade39e3190e52c/1040g2sg30s684q6c2m405p53hnqqp24hosvc3s8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071337/259a103989d7cab3d9eeeb3b06a357c1/1040g2sg30s684q6c2m205p53hnqqp24hclhevng!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071337/61ca32fb43128b8783ff2cd8e99d6dee/1040g2sg30s684q6c2m2g5p53hnqqp24h2uu8it0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071337/c6b2cbcf55b75af68dd4e72c671e84b1/1040g2sg30s684q6c2m105p53hnqqp24h0g94q2o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071337/b720e822ceb1d7031ac24c6213ccdb6e/1040g2sg30s684q6c2m5g5p53hnqqp24hrergr5o!nd_dft_wlteh_webp_3","我惊呆了,这就很离谱,Ai绘画,AI绘画有点东西,记录吧就现在,二次元,我爱二次元,少女壁纸,二次元动漫壁纸,动漫壁纸,搞笑照片,沙雕搞笑,狗子成精了,狗子的日常",1728279480512,https://www.xiaohongshu.com/explore/656b11aa000000000901c9e2?xsec_token=ABOa2rIYChxydNcC3bZKRV4J4ufthv8l1Hn_LtFz186t4=&xsec_source=pc_search,AI绘画
ai-print,6573ffc3000000000901a2ce,normal,???镜音双子来啦！！???,"#镜音双子[话题]# #Ai绘画[话题]# #镜音铃[话题]# #镜音连[话题]# #ai作画[话题]# #我和AI有画说[话题]# #AI艺术[话题]##我给AI喂了个甜甜圈[话题]#
最近更新太紧了[笑哭R]大家喜欢就好~ai只是工具，它的缺点也很明显，大家理性讨论嘛。大家喷我没关系不要也喷其他留言的宝子哈。想选首劣等上等，小红书好像没有[害羞R]
	
禁止商用，违者必究",,1702100931000,1706102916000,5b6ab2f96b58b76a190370f7,WOW的AI绘画(收徒),https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310n81v946g604ab266pfis7nr6isneg,7444,2289,210,358,,"http://sns-webpic-qc.xhscdn.com/202410071432/aa202510d22173a2b3dec1de233545eb/1040g2sg30sev6s0nj86g4ab266pfis7nbeqpk28!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071432/13e36ecbdd62f627925e00080ab97538/1040g2sg30sev6s0nj8604ab266pfis7ndbso3d0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071432/de357662aa5d0560f4eb773dc7070936/1040g2sg30sev6s0nj85g4ab266pfis7nkd03c20!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071432/273c97144f587b7f98ad23135e61f7ae/1040g2sg30sev6s0nj84g4ab266pfis7ndpu1tc0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071432/ee73297c1139d1d45eeb85b6e82da5ec/1040g2sg30sev6s0nj81g4ab266pfis7n769tr68!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071432/329b339fb2d588c30b4af801ecf9579d/1040g2sg30sev6s0nj8304ab266pfis7ndd059h8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071432/deafdbfe562d1deadd35204156be1563/1040g2sg30sev6s0nj82g4ab266pfis7ntq9i6lo!nd_dft_wlteh_webp_3","镜音双子,Ai绘画,镜音铃,镜音连,ai作画,我和AI有画说,AI艺术,我给AI喂了个甜甜圈",1728282754460,https://www.xiaohongshu.com/explore/6573ffc3000000000901a2ce?xsec_token=ABEle1Cn91VuvaF3PoutaVkxmk_ZBbAmAmFa9q53zYMjU=&xsec_source=pc_search,AI绘画
ai-print,657ad5a500000000060282db,video,AI动画|富家千金的一生,#每秒都值得记录[话题]##富家千金[话题]# #动画[话题]# #原创动画[话题]# #ai绘画[话题]# #我和AI有画说[话题]# #AI插画[话题]# #AI艺术[话题]#,http://sns-video-bd.xhscdn.com/1040g2so30slkq23vk2004b6cs135jna4ogc4a90,1702548901000,1702548902000,5bac4659d8af810001aedd44,分享AI的哈基米??,https://sns-avatar-qc.xhscdn.com/avatar/634bf63a0cad2a14aecba6ba.jpg,3.4万,1万,601,599,,http://sns-webpic-qc.xhscdn.com/202410071437/8114deddc5e690369db5dca34e4a27ec/1040g00830slkq23h40004b6cs135jna4q44ce5o!nd_dft_wlteh_webp_3,"每秒都值得记录,富家千金,动画,原创动画,ai绘画,我和AI有画说,AI插画,AI艺术",1728283095840,https://www.xiaohongshu.com/explore/657ad5a500000000060282db?xsec_token=ABmSpUetTHvIEbceZpiJ2clj5kFhI_sWrEEKEEZ5MwgSI=&xsec_source=pc_search,AI绘画
ai-print,6599cc60000000001001262b,video,剪辑不足的地方，请多多提意见(^-^)/,#人工智能[话题]# #舞蹈[话题]# #卡通头像[话题]# #midjourney[话题]# #感觉怎么样[PK]#,http://sns-video-bd.xhscdn.com/pre_post/1040g2t030tjsaf634k0048s0h1dqelp9ilc3a50,1704589802000,1704578144000,5833dba75e87e75c1c9c5729,动漫-AI,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30tjo987q4me048s0h1dqelp9mrq4s0o,8027,4965,129,139,,http://sns-webpic-qc.xhscdn.com/202410071337/c82dcf4bb952dca296cfb68af3052a0a/1040g00830tjse3uvkq0048s0h1dqelp99p7k4j8!nd_dft_wlteh_webp_3,"人工智能,舞蹈,卡通头像,midjourney",1728279480594,https://www.xiaohongshu.com/explore/6599cc60000000001001262b?xsec_token=ABBorotLK6lZzm1ycrMXUkSK9yZcm-ODHbzCUVrW5B2DI=&xsec_source=pc_search,AI绘画
ai-print,65ab5635000000002e01567d,normal,当安琪拉被AI画了20次以后，我兴奋了!!!,"离谱他妈给离谱开门[暗中观察R]
#Ai绘画[话题]# #宝宝辅食[话题]# #老是做噩梦怎么办[话题]##AI[话题]# #绘画日常[话题]# #安琪拉[话题]# #王者荣耀[话题]# #打野还得老亚瑟l来源[话题]#@社会闲散人员(AI探索者) #设计[话题]# #创意广告[话题]# #AI生成[话题]# #偶遇街头艺术[话题]#",,1705727541000,1705727541000,6107c0ee000000000101ffec,全球品牌创意,https://sns-avatar-qc.xhscdn.com/avatar/6425233196f1673aea681437.jpg,7241,411,121,33,,"http://sns-webpic-qc.xhscdn.com/202410071438/249780c2876db215b5a0d1d19cf55074/1040g2sg30u50gab0lc005o87o3n0bvvcmre466o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/0e3329f41d2f57cd9788afd72bb18281/1040g2sg30u50gab0lc0g5o87o3n0bvvce396970!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/36d70e6520394ca560e0af0b5ea60b8d/1040g2sg30u50gab0lc105o87o3n0bvvc7pgeqb8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/3e0823f2adb2db8173de9fd3f9016231/1040g2sg30u50gab0lc1g5o87o3n0bvvct9pg14o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/48907d25751ebfeaed8eae5ba6d123e4/1040g2sg30u50gab0lc205o87o3n0bvvcm2u4at0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/28adcb6cd98292092deac58b315494d8/1040g2sg30u50gab0lc2g5o87o3n0bvvc813q5q0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/047c0c5ee4c3db8f017f706cc8493530/1040g2sg30u50gab0lc305o87o3n0bvvcojuk1a0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/b80e15b02c72cfb4b73c3ce7fedbdb8f/1040g2sg30u50gab0lc3g5o87o3n0bvvctd1a7do!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/dded36a51a062ca2ca309c9409133f15/1040g2sg30u50gab0lc405o87o3n0bvvcsnvockg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/7dcd858bcb160c8220ccba6f0271d46b/1040g2sg30u50gab0lc4g5o87o3n0bvvcc052b68!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/cf4f56be524e1a84b588a361a2aea281/1040g2sg30u50gab0lc505o87o3n0bvvcebg7em8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/dd5abf883428e17fbac3a3901982880c/1040g2sg30u50gab0lc5g5o87o3n0bvvc5acjmg0!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/b6d2c52581491bc4fc402122c5002458/1040g2sg30u50gab0lc605o87o3n0bvvc1dcr1a0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/a983a87a0ed289cbc8a63b790ac0f503/1040g2sg30u50gab0lc6g5o87o3n0bvvcqpn2euo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071438/1f996b73121dce3433e174ed673e61e0/1040g00830u50gef1le005o87o3n0bvvcapopfd8!nd_dft_wlteh_webp_3","Ai绘画,宝宝辅食,老是做噩梦怎么办,AI,绘画日常,安琪拉,王者荣耀,打野还得老亚瑟l来源,设计,创意广告,AI生成,偶遇街头艺术",1728283096088,https://www.xiaohongshu.com/explore/65ab5635000000002e01567d?xsec_token=ABvLuFCGp5Lgq69CBub8-tUAZfBLWK-7U698JCQ14RYb0=&xsec_source=pc_search,AI绘画
ai-print,65c2f18f000000002c03793b,video,这是你喜欢的富人生活吗？,你愿意选择这样的人生活一次吗？#Ai绘画[话题]# #ai动画[话题]# #ai课程[话题]# #ai关键词[话题]# #comfyui[话题]# #comfyui教程[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g2t030us223065i005oeo8uik1r5u5eg7gbg,1707274639000,1707274639000,61d847a5000000001000ecbe,千立AI艺术培训,https://sns-avatar-qc.xhscdn.com/avatar/64b929fed53f0b000189fafd.jpg,2万,1万,242,75,,http://sns-webpic-qc.xhscdn.com/202410071337/e6f1d979499a0cd5cff8bc6a7b633a49/1040g00830us27d77la005oeo8uik1r5u6aktrig!nd_dft_wlteh_webp_3,"Ai绘画,ai动画,ai课程,ai关键词,comfyui,comfyui教程",1728279480368,https://www.xiaohongshu.com/explore/65c2f18f000000002c03793b?xsec_token=ABMCHVvr5P7n_ZjaddJ3gLg3QRiobG12XcVfoL-ttuDXA=&xsec_source=pc_search,AI绘画
